Time,Ajay:RELB:X,Ajay:RELB:Y,Ajay:RELB:Z,Ajay:RSHO:X,Ajay:RSHO:Y,Ajay:RSHO:Z,Ajay:RFA1:X,Ajay:RFA1:Y,Ajay:RFA1:Z,Ajay:RFA2:X,Ajay:RFA2:Y,Ajay:RFA2:Z,Ajay:RFRA:X,Ajay:RFRA:Y,Ajay:RFRA:Z,Ajay:RH1:X,Ajay:RH1:Y,Ajay:RH1:Z,Ajay:RH2:X,Ajay:RH2:Y,Ajay:RH2:Z,Ajay:RH3:X,Ajay:RH3:Y,Ajay:RH3:Z,Ajay:RH4:X,Ajay:RH4:Y,Ajay:RH4:Z,Ajay:RH5:X,Ajay:RH5:Y,Ajay:RH5:Z,Ajay:RH6:X,Ajay:RH6:Y,Ajay:RH6:Z,Ajay:RIF1:X,Ajay:RIF1:Y,Ajay:RIF1:Z,Ajay:RIF2:X,Ajay:RIF2:Y,Ajay:RIF2:Z,Ajay:RIF3:X,Ajay:RIF3:Y,Ajay:RIF3:Z,Ajay:RPF1:X,Ajay:RPF1:Y,Ajay:RPF1:Z,Ajay:RPF2:X,Ajay:RPF2:Y,Ajay:RPF2:Z,Ajay:RPF3:X,Ajay:RPF3:Y,Ajay:RPF3:Z,Ajay:RRF1:X,Ajay:RRF1:Y,Ajay:RRF1:Z,Ajay:RRF2:X,Ajay:RRF2:Y,Ajay:RRF2:Z,Ajay:RRF3:X,Ajay:RRF3:Y,Ajay:RRF3:Z,Ajay:RRF4:X,Ajay:RRF4:Y,Ajay:RRF4:Z,Ajay:RTF1:X,Ajay:RTF1:Y,Ajay:RTF1:Z,Ajay:RTF2:X,Ajay:RTF2:Y,Ajay:RTF2:Z,Ajay:RTF3:X,Ajay:RTF3:Y,Ajay:RTF3:Z,Ajay:RTH1:X,Ajay:RTH1:Y,Ajay:RTH1:Z,Ajay:RTH2:X,Ajay:RTH2:Y,Ajay:RTH2:Z,Ajay:RTH3:X,Ajay:RTH3:Y,Ajay:RTH3:Z,Ajay:RUPA:X,Ajay:RUPA:Y,Ajay:RUPA:Z,Ajay:RWRA:X,Ajay:RWRA:Y,Ajay:RWRA:Z,Ajay:RWRB:X,Ajay:RWRB:Y,Ajay:RWRB:Z
5.8917,615.62,-286.28,39.984,468.71,-361.76,284.53,428.79,-141.84,16.776,481.82,-115.14,5.7276,525.56,-192.89,44.818,368.28,-76.873,12.772,351.86,-48.85,25.309,369.87,-28.909,25.287,391.31,-27.28,18.444,409.96,-19.041,1.0922,424.98,-49.701,3.8481,309.5,-16.65,20.587,292.74,1.46,18.862,271.99,25.255,24.843,387.37,13.087,10.732,371.05,39.905,12.73,342.88,53.285,7.3888,366.29,7.4634,25.609,357.28,17.364,28.505,338.25,43.197,15.777,310.71,54.593,12.283,327.86,7.341,31.223,309.23,33.214,33.857,288.21,51.623,30.903,336.81,-88.116,-13.389,309.04,-68.998,-8.3922,287.38,-51.669,-7.8684,538.83,-318.27,156.83,405.96,-111.35,12.806,450.14,-74.101,2.4327
5.9000,615.57,-286.31,39.669,468.73,-361.55,284.37,428.6,-142.33,17.575,481.45,-115.56,5.9683,525.83,-193.18,45.122,368.09,-77.428,13.872,351.83,-49.521,26.637,369.77,-29.33,26.401,391.22,-27.597,19.441,409.79,-19.554,1.8561,424.72,-50.23,4.6053,309.74,-17.12,23.042,292.97,0.40467,24.362,271.57,23.665,28.409,387.62,12.85,11.477,370.84,39.646,12.682,343.19,53.255,7.2684,366.51,7.6921,26.005,357.67,18.037,28.452,338.4,42.958,15.669,310.65,54.493,12.194,329.41,7.079,35.794,311.95,33.187,39.175,291.07,52.044,37.88,335.91,-88.387,-12.128,308.08,-67.888,-7.5206,287.02,-51.346,-7.6068,539.03,-318.26,156.77,405.83,-111.94,13.682,449.73,-74.581,2.9894
5.9083,615.99,-286.66,39.56,468.79,-361.34,284.25,428.43,-142.89,18.435,481.19,-115.99,6.5202,525.99,-193.65,45.527,367.9,-77.94,14.997,352.19,-50.369,28.038,369.84,-29.772,27.764,391.15,-27.93,20.539,409.52,-20.054,2.6521,424.56,-50.732,5.6255,310.44,-17.75,26.695,293.91,-0.43109,29.885,271.6,22.178,32.478,386.99,12.546,11.655,370.62,39.349,12.647,343.12,53.24,7.1029,366.61,7.8555,26.391,357.05,18.012,28.427,338.28,42.79,15.566,310.7,54.409,12.109,331.45,7.0038,39.028,314.6,32.989,44.013,294.17,52.538,44.516,334.9,-88.651,-10.809,307.72,-67.728,-6.8291,286.71,-51.137,-7.2551,539.3,-318.38,156.63,405.63,-112.53,14.676,449.43,-75.121,3.7213
5.9167,616.34,-287.14,39.421,468.87,-361.2,284.21,428.33,-143.48,19.284,480.97,-116.48,7.1731,526.07,-194.26,45.926,367.79,-78.441,16.338,352.64,-51.131,29.827,370.04,-30.075,29.384,391.12,-28.204,21.756,409.55,-20.441,3.8457,424.36,-51.226,6.6746,311.35,-18.645,31.344,295.65,-1.091,35.826,272.17,20.946,36.776,386.29,12.229,11.791,370.4,39.133,12.756,342.93,53.205,7.0262,366.61,7.9449,26.728,357.12,18.334,28.404,337.82,42.569,15.465,310.88,54.314,12.035,333.58,7.1992,40.727,316.28,33.043,47.776,296.4,53.163,48.59,334.31,-88.837,-9.5185,307.41,-67.548,-6.0154,286.41,-51.023,-6.718,539.58,-318.61,156.43,405.38,-113.07,15.862,449.22,-75.666,4.576
5.9250,616.39,-287.68,39.134,468.95,-361.14,284.22,428.21,-144.04,20.246,480.75,-117.02,7.823,526.14,-194.95,46.256,367.74,-78.952,17.957,353.05,-51.72,31.795,370.41,-30.311,31.162,391.1,-28.41,23.029,409.6,-20.8,5.1247,424.14,-51.7,7.6454,312.6,-19.61,36.259,297.39,-1.9553,41.991,273.34,20.122,41.032,385.96,11.914,12.239,370.16,38.909,12.944,342.83,53.059,6.9392,366.62,8,27.167,357.41,18.421,28.502,337.55,42.269,15.42,311.06,54.2,11.979,335.51,7.4542,42.32,317.83,33.309,50.81,298.31,53.311,52.496,333.95,-89.098,-7.999,307.19,-67.438,-4.9292,286.12,-51.075,-5.7998,539.76,-318.9,156.26,405.23,-113.61,17.041,449.02,-76.19,5.5007
5.9333,616.39,-288.29,38.778,469.02,-361.1,284.23,428.15,-144.55,21.267,480.56,-117.54,8.4798,526.27,-195.59,46.53,367.76,-79.466,19.673,353.44,-52.204,33.722,370.86,-30.765,32.918,391.11,-28.62,24.328,409.33,-21.325,6.1131,423.98,-52.19,8.6629,314.22,-20.4,40.84,299.33,-2.7789,47.961,276.28,19.154,48.77,385.61,11.618,12.729,369.97,38.641,13.176,342.71,52.943,6.9121,366.97,8.0692,27.841,357.69,18.331,28.801,337.52,41.986,15.488,311.04,53.916,11.974,336.9,7.4412,44.649,319.62,33.312,53.788,300.12,53.152,56.384,333.67,-89.428,-6.3241,307.04,-67.517,-3.3955,285.91,-51.307,-4.3343,539.84,-319.21,156.13,405.19,-114.15,18.189,448.85,-76.714,6.4141
5.9417,616.34,-288.89,38.347,469.11,-361.06,284.21,428.09,-145.1,22.237,480.44,-118.07,9.1598,526.41,-196.16,46.784,367.84,-79.95,21.386,353.74,-52.67,35.605,371.13,-31.24,34.482,391.23,-28.848,25.736,409.11,-21.887,7.1293,423.9,-52.699,9.8517,315.92,-20.954,44.996,301.43,-3.3272,53.124,279.12,18.596,55.705,385.27,11.352,13.286,369.72,38.326,13.379,342.63,52.781,6.9882,367.33,8.0445,28.44,358.08,18.313,29.268,337.46,41.733,15.55,310.86,53.442,11.987,338.11,7.0778,47.346,321.3,33.021,56.94,302.03,52.933,60.261,333.32,-89.819,-4.6063,306.87,-67.811,-1.4633,285.76,-51.642,-2.37,539.88,-319.51,155.97,405.12,-114.69,19.42,448.73,-77.283,7.3652
5.9500,616.3,-289.54,37.973,469.24,-361.03,284.15,428.02,-145.73,23.269,480.33,-118.66,9.8625,526.48,-196.77,47.054,367.76,-80.446,23.086,354.03,-53.185,37.452,371.41,-31.638,35.978,391.38,-29.122,27.146,409.15,-22.204,8.3953,423.91,-53.177,11.142,317.53,-21.309,48.662,303.47,-3.7344,57.382,281.97,18.667,61.433,384.98,11.058,13.88,369.23,37.874,13.304,342.65,52.468,7.0661,366.58,7.733,28.384,358.33,18.299,29.668,337.54,41.478,15.641,310.85,53.064,12.013,339.33,6.5957,49.954,323.03,32.628,60.182,303.98,52.646,64.062,333.04,-90.336,-2.7398,306.65,-68.229,0.64333,285.57,-52.058,-0.16004,539.86,-319.79,155.73,405.01,-115.29,20.69,448.62,-77.886,8.3791
5.9583,616.27,-290.23,37.64,469.36,-361,284.06,427.96,-146.35,24.321,480.17,-119.32,10.55,526.54,-197.45,47.312,367.67,-80.992,24.702,354.34,-53.614,39.271,371.74,-32.007,37.478,391.5,-29.445,28.452,409.28,-22.607,9.6547,423.88,-53.691,12.347,319.01,-21.587,51.841,305.6,-3.9166,61.132,284.64,19.161,66.175,384.77,10.746,14.442,368.79,37.382,13.161,342.51,52.109,7.0496,366.02,6.6818,28.464,358.49,18.2,29.926,337.86,41.12,15.72,311.08,52.788,11.996,340.54,6.263,52.29,324.7,32.27,63.171,306.1,52.429,67.548,332.84,-90.932,-0.77725,306.43,-68.746,2.8507,285.31,-52.622,2.2276,539.81,-320.05,155.42,404.96,-115.92,21.935,448.36,-78.485,9.2445
5.9667,616.24,-290.89,37.247,469.45,-360.98,283.97,427.91,-146.93,25.259,479.96,-119.98,11.179,526.6,-198.13,47.542,367.84,-81.514,26.223,354.63,-53.906,40.939,371.97,-32.314,38.875,391.63,-29.782,29.661,409.45,-23.213,10.835,423.75,-54.26,13.414,320.4,-21.861,54.707,307.93,-3.872,64.71,287.04,19.756,70.321,384.66,10.557,15.045,368.45,36.92,13.12,342.16,51.613,6.9564,366.92,7.2637,29.46,358.55,17.952,30.03,338.09,40.728,15.704,311.4,52.492,11.904,341.71,6.0157,54.306,326.3,32.078,65.631,308.09,52.384,70.425,332.6,-91.575,1.2365,306.21,-69.503,5.2899,285,-53.491,4.9994,539.79,-320.26,155.08,404.9,-116.54,23.141,447.93,-79.135,9.876
5.9750,616.21,-291.5,36.817,469.56,-360.95,283.9,427.85,-147.52,26.201,479.71,-120.62,11.728,526.66,-198.82,47.791,367.97,-82.102,27.69,354.9,-54.206,42.479,372.39,-32.624,40.243,391.74,-30.179,30.766,409.37,-23.698,11.793,423.61,-54.845,14.353,321.81,-22.18,57.457,310.04,-3.9679,68.138,289.34,20.163,74.137,384.73,10.441,15.724,368.09,36.53,13.16,341.78,51.033,6.8804,366.65,6.9241,29.444,358.44,17.687,30.029,338.26,40.352,15.701,311.65,52.163,11.791,342.71,5.8219,55.889,327.82,32.066,67.568,309.64,52.461,72.687,332.35,-92.535,3.4384,305.95,-70.532,8.0238,284.66,-54.652,8.2017,539.8,-320.49,154.8,404.77,-117.15,24.294,447.56,-79.815,10.492
5.9833,616.19,-292.11,36.368,469.68,-360.91,283.81,427.74,-148.15,27.16,479.49,-121.24,12.176,526.7,-199.48,48.002,367.98,-82.83,29.121,355.2,-54.566,44.035,372.95,-32.942,41.557,391.84,-30.609,31.723,408.9,-24.125,12.347,423.56,-55.422,15.219,323.37,-22.448,60.155,311.96,-4.2958,71.43,291.7,20.19,77.82,384.54,10.032,16.17,367.92,36.209,13.347,341.61,50.531,6.92,366.67,6.5137,29.472,358.55,17.538,30.142,338.44,39.931,15.688,311.8,51.772,11.665,343.58,5.7308,57.184,329.22,32.141,69.126,311.19,52.691,74.484,332.13,-93.774,5.7077,305.7,-71.926,10.864,284.35,-55.877,11.511,539.83,-320.75,154.53,404.69,-117.78,25.394,447.27,-80.455,11.117
5.9917,616.18,-292.71,35.926,469.76,-360.87,283.68,427.64,-148.81,28.056,479.25,-121.83,12.533,526.72,-200.06,48.142,368.08,-83.555,30.532,355.56,-54.89,45.589,373.18,-33.243,42.529,391.92,-31.015,32.51,408.5,-24.664,12.796,423.5,-55.991,15.982,324.91,-22.702,62.785,313.88,-4.7436,74.526,294.1,19.869,81.472,383.99,9.3427,16.252,367.9,35.755,13.475,341.5,50.049,7.033,366.99,6.2578,29.96,359.05,17.393,30.499,338.43,39.446,15.572,311.86,51.301,11.51,344.49,5.803,58.383,330.53,32.25,70.447,312.85,53.02,75.953,331.83,-94.624,7.8625,305.48,-73.542,13.565,283.99,-57.095,14.698,539.9,-321.04,154.24,404.6,-118.41,26.466,446.96,-81.102,11.636
6.0000,616.16,-293.29,35.533,469.83,-360.87,283.56,427.51,-149.43,28.936,478.96,-122.44,12.745,526.75,-200.59,48.253,368.06,-84.034,32.01,355.97,-55.159,47.06,373.27,-33.621,43.296,391.98,-31.425,33.177,408.23,-25.273,13.199,423.36,-56.56,16.575,326.25,-23.131,65.15,315.68,-5.0981,77.249,296.45,19.545,84.941,383.6,8.7356,16.282,367.71,35.185,13.393,341.28,49.518,7.1482,367.69,6.2065,31.099,359.63,17.088,31.004,338.38,38.894,15.5,311.78,50.732,11.39,345.34,5.837,59.47,331.64,32.407,71.523,314.32,53.313,77.167,331.23,-94.869,10.062,305.24,-74.749,15.964,282.3,-59.203,18.241,540.02,-321.36,153.97,404.48,-119.01,27.436,446.62,-81.76,11.997
6.0083,616.11,-293.84,35.18,469.9,-360.9,283.48,427.32,-150.01,29.709,478.65,-123.05,12.826,526.77,-201.1,48.318,367.82,-84.259,33.533,356.37,-55.429,48.409,373.43,-34.107,43.961,391.98,-31.898,33.68,407.91,-25.871,13.459,423.19,-57.156,17.016,327.46,-23.604,67.233,317.5,-5.3017,79.629,298.76,19.446,88.095,383.38,8.2309,16.348,367.23,34.508,13.086,341.03,48.908,7.2071,367.63,5.8131,31.396,359.94,16.72,31.331,338.3,38.258,15.514,311.67,50.101,11.311,346.08,5.7325,60.391,332.42,32.587,72.312,315.56,53.548,78.197,329.15,-93.573,11.774,304.98,-75.525,18.106,281.83,-60.01,20.805,540.16,-321.72,153.78,404.3,-119.6,28.287,446.19,-82.379,12.178
6.0167,616.05,-294.34,34.867,469.96,-360.94,283.42,427.15,-150.53,30.313,478.32,-123.61,12.854,526.76,-201.56,48.312,367.62,-84.573,34.8,356.81,-55.722,49.596,373.59,-34.483,44.535,391.94,-32.357,34.063,407.56,-26.453,13.63,422.68,-57.823,17.02,328.65,-23.896,69.06,319.36,-5.4843,81.705,301.03,19.453,90.693,383.07,7.7129,16.356,366.68,33.704,12.649,340.62,48.272,7.1364,367.57,5.5002,31.616,359.98,16.368,31.496,338.11,37.596,15.504,311.54,49.431,11.23,346.77,5.6159,61.174,333.1,32.702,72.941,316.56,53.733,78.965,327.37,-93.267,12.666,304.7,-76.156,20.052,282.07,-60.091,22.741,540.33,-322.13,153.63,404.09,-120.17,29.043,445.76,-82.978,12.203
6.0250,615.95,-294.76,34.563,470.03,-361,283.34,427,-151,30.811,477.98,-124.11,12.748,526.7,-201.94,48.244,367.59,-84.981,35.705,357.07,-56.062,50.542,373.94,-34.65,45.215,391.96,-32.66,34.432,407.25,-26.983,13.68,421.85,-58.436,16.627,329.79,-23.975,70.461,320.95,-5.5964,83.314,303.16,19.557,92.603,382.78,7.2342,16.322,366.26,33.036,12.364,340.11,47.678,7.0262,367.89,5.3261,31.957,359.91,16.023,31.641,337.83,37,15.419,311.25,48.703,11.149,347.95,5.6006,62.102,333.72,32.773,73.361,317.25,53.902,79.318,325.26,-94.148,12.831,304.41,-76.594,21.742,282.15,-60.212,24.491,540.49,-322.53,153.48,403.94,-120.64,29.599,445.41,-83.63,12.147
6.0333,615.79,-295.08,34.262,470.12,-361.09,283.3,426.86,-151.37,31.135,477.68,-124.52,12.423,526.61,-202.27,48.103,367.6,-85.289,36.379,357.03,-56.318,51.158,374.33,-34.764,45.756,392.02,-32.89,34.635,406.95,-27.437,13.549,421.37,-58.886,16.314,330.69,-23.966,71.432,322.13,-5.5391,84.417,304.9,19.766,93.917,382.52,6.8493,16.233,365.95,32.572,12.202,339.65,47.097,6.9697,367.66,4.9414,31.963,359.81,15.721,31.692,337.5,36.467,15.341,310.82,47.964,11.048,347.68,5.6743,62.019,334.25,32.933,73.483,317.58,54.05,79.252,326.89,-94.453,15.311,304.05,-76.978,23.204,282.1,-60.388,25.985,540.6,-322.89,153.33,403.83,-120.96,29.894,445.05,-84.148,11.938
6.0417,615.6,-295.32,34.003,470.19,-361.21,283.28,426.72,-151.58,31.171,477.42,-124.81,11.917,526.51,-202.52,47.878,367.59,-85.503,36.861,357.05,-56.401,51.376,374.4,-34.856,45.858,391.91,-33.035,34.465,406.67,-27.791,13.212,421.22,-59.168,15.964,331.32,-23.933,72.032,322.98,-5.3325,85.035,306.09,20,94.536,382.3,6.5668,16.058,365.68,32.233,11.998,339.21,46.614,6.9379,367.4,4.542,31.761,359.7,15.49,31.635,337.23,36.001,15.32,310.44,47.381,10.939,348.26,5.9859,62.214,334.51,33.161,73.265,317.57,54.19,78.794,329.55,-98.056,17.481,304.01,-77.499,24.396,282.11,-60.494,27.085,540.63,-323.17,153.19,403.73,-121.18,29.931,444.68,-84.344,11.372
6.0500,615.38,-295.46,33.776,470.24,-361.35,283.24,426.59,-151.64,30.886,477.2,-124.94,11.299,526.35,-202.64,47.533,367.63,-86.194,37.133,357.19,-56.412,51.269,374.43,-34.876,45.692,391.7,-33.045,33.991,406.47,-27.974,12.716,420.99,-59.249,15.245,331.75,-23.82,72.229,323.51,-5.0674,85.139,306.74,20.278,94.508,382.14,6.4014,15.769,365.51,32.056,11.793,338.87,46.381,6.8995,367.51,4.4774,31.685,359.65,15.346,31.422,337.03,35.694,15.27,310.18,47.065,10.845,348.35,6.1648,61.919,334.23,33.362,72.591,317.32,54.41,77.898,329.21,-97.807,18.405,304.41,-77.976,25.12,282.11,-60.369,27.74,540.6,-323.35,153.1,403.63,-121.28,29.685,444.41,-84.432,10.557
6.0583,615.11,-295.47,33.59,470.27,-361.52,283.21,426.5,-151.58,30.213,476.99,-124.97,10.528,526.15,-202.66,47.051,367.73,-85.511,36.688,357.34,-56.36,51.017,374.48,-34.898,45.281,391.82,-33.016,33.52,406.4,-27.997,12.108,420.83,-59.241,14.349,331.9,-23.598,71.918,323.57,-4.793,84.711,306.86,20.643,93.931,382.1,6.3725,15.36,365.42,32.077,11.575,338.76,46.375,6.8621,367.48,4.4326,31.297,359.68,15.307,31.128,336.9,35.6,15.14,310.02,46.968,10.785,348.04,6.3889,61.151,333.74,33.575,71.59,316.81,54.66,76.486,327.46,-95.748,18.59,304.31,-77.888,25.23,282.15,-59.912,27.821,540.49,-323.45,153.09,403.59,-121.19,29.038,444.25,-84.487,9.5986
6.0667,614.83,-295.35,33.468,470.29,-361.74,283.21,426.36,-151.4,29.209,476.86,-124.91,9.6277,525.91,-202.53,46.501,367.83,-85.356,35.854,357.46,-56.233,50.468,374.5,-34.901,44.661,392.13,-32.939,32.991,406.45,-27.876,11.371,420.94,-59.19,13.531,331.59,-23.329,71.037,323.11,-4.5145,83.686,306.41,20.977,92.632,382.22,6.504,14.915,365.46,32.24,11.339,338.85,46.483,6.8546,367.64,4.5001,31.103,359.73,15.361,30.871,336.89,35.683,15.001,309.94,46.993,10.787,347.58,6.6096,60.134,333.18,33.835,70.314,316.05,54.86,74.658,327.02,-95.269,17.876,303.51,-76.964,24.684,282.26,-59.165,27.098,540.27,-323.46,153.13,403.53,-120.98,27.909,444.12,-84.397,8.5323
6.0750,614.58,-295.12,33.441,470.27,-361.98,283.26,426.14,-151.11,27.861,476.83,-124.69,8.6907,525.55,-202.28,45.877,367.7,-85.968,34.823,357.42,-56.077,49.361,374.66,-34.759,44.039,392.14,-32.797,32.103,406.6,-27.599,10.599,421.14,-58.963,12.653,330.74,-23.091,69.543,322,-4.2623,81.936,305.1,21.154,90.471,382.49,6.7672,14.525,365.61,32.491,11.141,338.96,46.644,6.8778,367.72,4.8296,30.651,359.5,15.466,30.494,336.87,35.844,14.936,309.9,47.058,10.83,346.88,6.6377,58.905,332.37,34.088,68.675,315.04,55.032,72.535,329.14,-97.896,15.985,302.72,-75.476,23.569,282.22,-58.193,25.592,539.97,-323.36,153.16,403.39,-120.69,26.428,444.08,-84.172,7.4907
6.0833,614.33,-294.82,33.529,470.24,-362.26,283.32,425.83,-150.76,26.17,476.83,-124.37,7.7426,525.1,-201.94,45.161,367.45,-85.766,32.957,357.25,-55.985,47.883,374.68,-34.652,43.234,392.04,-32.669,31.082,406.85,-27.218,9.9149,421.31,-58.584,11.619,329.24,-22.865,67.258,319.92,-4.073,79.265,302.76,21.151,87.322,382.79,7.0956,14.17,365.77,32.858,10.993,339.06,46.838,6.9158,367.27,4.7882,30.073,359.11,15.472,30.178,336.77,36.01,14.951,309.79,47.081,10.795,346.97,6.7887,57.819,331.33,34.287,66.703,313.74,55.166,70.042,329.09,-96.978,13.372,302.91,-74.465,20.939,282.4,-56.709,22.757,539.62,-323.13,153.18,403.19,-120.31,24.638,444.18,-83.82,6.4356
6.0917,614.05,-294.44,33.652,470.25,-362.54,283.36,425.52,-150.35,24.261,476.88,-123.97,6.849,524.57,-201.57,44.442,367.24,-85.144,30.285,356.94,-55.988,46.135,374.31,-34.669,42.012,392.17,-32.597,30.187,407.21,-26.745,9.238,421.82,-58.124,10.757,326.99,-22.609,63.989,316.75,-3.981,75.42,299.37,20.913,82.848,383.05,7.456,13.811,365.93,33.263,10.916,339.12,46.997,6.9346,367.6,4.9086,30.048,358.9,15.306,30.239,336.66,36.214,15.012,309.55,47.094,10.635,345.26,6.9941,55.523,330.03,34.406,64.351,312.23,55.173,67.205,329.07,-95.926,10.002,304.29,-74.69,17.087,283.46,-54.398,18.013,539.22,-322.82,153.2,402.96,-119.83,22.518,444.38,-83.329,5.3573
6.1000,613.76,-293.98,33.776,470.23,-362.8,283.37,425.34,-149.85,22.222,477.03,-123.42,6.0081,523.96,-201.24,43.79,367.12,-84.43,27.267,356.27,-55.939,43.727,373.63,-34.663,40.338,392.23,-32.534,29.086,407.65,-26.166,8.3963,422.6,-57.579,10.054,323.97,-22.301,59.481,312.68,-3.8712,69.971,295.07,20.484,77.126,383.34,7.8634,13.428,366.06,33.635,10.897,339.04,47.132,6.9103,367.05,4.9208,29.669,358.53,15.119,30.358,336.43,36.495,15.122,309.2,47.233,10.507,343.54,6.8788,52.974,328.42,34.325,61.673,310.3,54.97,64.107,329.12,-94.689,5.777,303.9,-72.317,11.737,283.64,-52.474,12.528,538.82,-322.5,153.21,402.73,-119.28,20.198,444.72,-82.714,4.3288
6.1083,613.48,-293.51,33.99,470.16,-363.08,283.38,425.26,-149.23,20.208,477.31,-122.77,5.1995,523.4,-200.92,43.166,366.82,-83.649,23.947,355.15,-55.762,40.433,372.88,-34.492,38.244,392,-32.297,27.49,408.08,-25.519,7.3107,422.83,-56.991,8.8232,320.5,-21.842,53.565,308.2,-3.4183,62.674,289.73,19.94,68.047,383.69,8.313,12.941,366.17,34.073,10.92,338.98,47.335,6.9225,367.14,5.4716,29.677,357.81,14.941,30.249,335.98,36.779,15.213,308.73,47.482,10.492,341.7,6.561,50.233,326.24,33.883,58.678,307.69,54.508,60.68,329.31,-93.405,0.86312,303.07,-69.575,6.0245,284.1,-50.532,5.3881,538.44,-322.26,153.22,402.66,-118.64,17.856,445.24,-81.986,3.3695
6.1167,612.96,-293.01,34.107,470.07,-363.36,283.39,425.37,-148.5,18.242,477.68,-122.09,4.4931,522.95,-200.61,42.58,366.3,-82.863,20.425,353.8,-55.418,36.448,372.02,-34.184,35.453,391.52,-31.972,25.347,408.4,-24.815,5.9262,422.59,-56.333,7.0643,317.06,-21.13,46.677,303.5,-2.5348,53.237,283.41,20.328,56.28,384.09,8.7345,12.288,366.42,34.573,11,339.08,47.593,7.0092,366.94,5.0319,29.034,356.86,14.738,29.644,335.34,36.999,15.176,308.24,47.988,10.626,339.36,6.1503,46.846,323.15,33.081,55.131,304.39,53.629,56.754,329.7,-92.323,-4.66,303.43,-68.44,-1.2006,284.55,-48.906,-3.1159,538.15,-322.12,153.27,402.83,-117.87,15.657,445.97,-81.14,2.565
6.1250,612.5,-292.62,34.195,470,-363.61,283.37,425.6,-147.73,16.378,478.11,-121.37,3.9176,522.59,-200.34,42.078,365.99,-82.051,16.687,352.41,-54.864,31.996,370.67,-33.775,31.666,390.67,-31.794,22.529,408.58,-24.082,4.1401,422.57,-55.53,5.3204,313.35,-20.021,36.868,298.78,-1.5818,41.567,277.9,20.994,40.549,384.9,9.0968,11.816,366.9,34.963,11.16,339.3,47.963,7.1222,365.75,4.685,27.526,355.88,14.605,28.608,335.58,38.149,15.25,307.97,48.884,10.96,336.44,5.6434,42.762,319.53,31.728,50.883,300.42,52.27,52.081,330.57,-91.657,-10.086,303.95,-67.875,-8.3081,283.76,-49.296,-9.3683,537.95,-322.04,153.32,402.99,-117.05,13.585,446.8,-80.224,1.8955
6.1333,612.62,-292.42,34.528,470,-363.86,283.33,425.74,-147,14.779,478.53,-120.68,3.4218,522.32,-200.09,41.639,366.02,-81.207,12.972,350.93,-53.949,27.448,369.04,-33.25,27.471,389.8,-31.622,19.511,408.45,-23.404,1.9346,422.77,-54.641,3.66,309.94,-19.205,26.327,294.61,-0.9138,28.802,273.12,22.642,23.981,385.82,9.337,11.319,367.63,35.126,11.384,339.68,48.404,7.4039,364.55,4.156,25.707,355.14,14.17,27.642,335.69,38.915,15.091,307.96,49.74,11.454,333.37,4.9715,38.685,315.58,30.1,45.762,295.83,50.532,46.411,332.12,-91.374,-14.704,305.02,-69.783,-9.7499,283.63,-50.395,-11.922,537.88,-322.04,153.34,403.13,-116.28,11.585,447.44,-79.353,1.1521
6.1417,612.81,-292.27,34.793,470.01,-364.05,283.25,425.85,-146.41,13.477,479.02,-120.09,3.0049,522.14,-199.81,41.211,366.11,-80.532,9.9366,349.79,-53.064,23.437,367.59,-32.966,23.544,389.38,-31.46,17.077,408.23,-22.916,-0.19874,423.07,-53.924,2.1637,306.17,-18.986,15.442,291.24,-0.43681,14.03,271.67,21.709,3.5745,385.9,9.3506,10.047,368.76,35.333,11.724,340.72,48.81,7.9797,363.95,3.3341,24.324,354.58,13.077,26.761,335.23,38.823,14.805,308.08,50.168,12.039,329.53,3.5594,31.999,311.37,28.868,39.765,291.01,48.552,39.488,333.53,-91.459,-16.664,306.22,-70.911,-11.21,283.9,-52.404,-12.903,537.92,-322.11,153.33,403.37,-115.64,9.8335,447.91,-78.686,0.328
6.1500,612.84,-292.13,34.88,469.99,-364.16,283.16,426.08,-146,12.409,479.6,-119.67,2.6499,522.05,-199.5,40.761,366.42,-80.236,7.9359,349.47,-53.037,20.068,367.87,-32.918,22.093,389.45,-31.377,15.452,408.61,-22.698,-1.5038,423.43,-53.56,1.0127,306.7,-20.101,15.231,290.47,-0.52835,10.92,271.18,19.614,2.799,385.94,9.2905,8.6577,370.34,35.832,12.076,342.57,49.419,8.3074,363.92,2.5011,23.588,354.44,12.089,26.059,334.79,38.329,14.682,308.17,50.249,12.493,326.93,2.7265,27.352,307.53,27.852,32.768,286.87,46.806,31.457,334.4,-91.564,-18.453,308.54,-73.639,-12.177,284.34,-54.695,-12.932,538.01,-322.19,153.27,403.59,-115.24,8.5656,448.34,-78.298,-0.48376
